Datetime,Close,High,Low,Open,Volume,Weighted Volume
2022-07-09 05:00:00+00:00,21269.0,21953.0,21117.0,21541.0,697.0735,21558.7317249903
2022-07-10 05:00:00+00:00,20519.0,21396.0,20419.0,21267.0,1248.1343,20906.46221925
2022-07-11 05:00:00+00:00,19999.0,20731.0,19778.0,20515.0,1291.4955,20255.0352560268
2022-07-12 05:00:00+00:00,19463.0,20038.0,19230.0,19978.0,1378.3524,19652.5553037815
2022-07-13 05:00:00+00:00,20059.0,20414.0,18890.0,19463.0,2946.2563,19624.3259930577
2022-07-14 05:00:00+00:00,20536.0,20882.0,19613.0,20076.0,2257.0972,20312.3966041427
2022-07-15 05:00:00+00:00,20747.0,21189.0,20505.0,20537.0,1418.7635,20885.2396487505
2022-07-16 05:00:00+00:00,21250.0,21584.0,20480.0,20740.0,1573.0148,21021.5061190143
2022-07-17 05:00:00+00:00,21286.0,21661.0,20745.0,21253.0,918.6409,21127.0521950416
2022-07-18 05:00:00+00:00,21909.0,22960.0,21301.0,21303.0,3654.8106,22173.130737746
2022-07-19 05:00:00+00:00,23386.0,23799.0,21591.0,21891.0,4016.3989,23070.5240806385
2022-07-20 05:00:00+00:00,22880.0,24285.0,22641.0,23396.0,3865.4066,23591.7942936197
2022-07-21 05:00:00+00:00,22971.0,23350.0,22347.0,22883.0,2453.0394,22898.3677666164
2022-07-22 05:00:00+00:00,22900.0,23752.0,22506.0,22965.0,2859.75,23200.9666900953
2022-07-23 05:00:00+00:00,22390.0,22998.0,21951.0,22908.0,1249.8197,22347.3526252627
2022-07-24 05:00:00+00:00,21892.0,23024.0,21754.0,22394.0,1570.3461,22456.4559201312
2022-07-25 05:00:00+00:00,21121.0,22252.0,20865.0,21892.0,1966.3638,21543.0391963583
2022-07-26 05:00:00+00:00,21125.0,21299.0,20714.0,21128.0,1206.1059,20986.9883261495
2022-07-27 05:00:00+00:00,23066.0,23602.0,21115.0,21117.0,3077.2141,22412.3351338147
2022-07-28 05:00:00+00:00,24019.0,24199.0,22593.0,23071.0,2967.3957,23579.221171076
2022-07-29 05:00:00+00:00,23748.0,24439.0,23442.0,24012.0,3092.7858,23863.549446845
2022-07-30 05:00:00+00:00,23830.0,24690.0,23500.0,23750.0,2535.6317,24160.7348594829
2022-07-31 05:00:00+00:00,23400.0,24200.0,23246.0,23808.0,1811.2616,23639.6257754264
2022-08-01 05:00:00+00:00,22871.0,23514.0,22763.0,23396.0,2027.6754,23165.1596836949
2022-08-02 05:00:00+00:00,22841.0,23472.0,22669.0,22870.0,1670.5512,22975.2994622374
2022-08-03 05:00:00+00:00,23107.0,23639.0,22730.0,22838.0,1754.8143,23225.0725109774
2022-08-04 05:00:00+00:00,23155.0,23248.0,22407.0,23090.0,1827.7489,22775.6823333884
2022-08-05 05:00:00+00:00,23210.0,23473.0,22757.0,23164.0,1376.7381,23095.1526514738
2022-08-06 05:00:00+00:00,22955.0,23256.0,22856.0,23212.0,600.9799,23080.187284633
2022-08-07 05:00:00+00:00,23332.0,23399.0,22900.0,22956.0,868.9939,23194.3716058306
2022-08-08 05:00:00+00:00,23888.0,24248.0,23345.0,23345.0,1382.0126,23917.032900496
2022-08-09 05:00:00+00:00,22954.0,23924.0,22650.0,23888.0,1279.0497,23103.1013569684
2022-08-10 05:00:00+00:00,24531.0,24548.0,22841.0,22954.0,2495.4533,23761.5451656418
2022-08-11 05:00:00+00:00,23944.0,24907.0,23778.0,24526.0,1912.2594,24316.8153775581
2022-08-12 05:00:00+00:00,24745.0,24846.0,23601.0,23943.0,1400.7439,24210.696673389
2022-08-13 05:00:00+00:00,24579.0,24890.0,24309.0,24748.0,679.8852,24530.4837160744
2022-08-14 05:00:00+00:00,24862.0,25211.0,24159.0,24577.0,1153.1405,24596.1347041406
2022-08-15 05:00:00+00:00,23961.0,24985.0,23770.0,24860.0,1633.1736,24159.4105427004
2022-08-16 05:00:00+00:00,24078.0,24146.0,23672.0,23964.0,1267.2816,23923.3913231282
2022-08-17 05:00:00+00:00,23379.0,24442.0,23185.0,24080.0,2252.7461,23571.7641966398
2022-08-18 05:00:00+00:00,22787.0,23588.0,22725.0,23383.0,1466.3128,23216.0431150161
2022-08-19 05:00:00+00:00,21246.0,22833.0,20798.0,22789.0,4410.5246,21488.7053221968
2022-08-20 05:00:00+00:00,21196.0,21359.0,20768.0,21242.0,1747.7812,21138.0252811965
2022-08-21 05:00:00+00:00,21472.0,21780.0,21072.0,21199.0,1610.0564,21452.0743806242
2022-08-22 05:00:00+00:00,21271.0,21535.0,20894.0,21472.0,1952.1649,21197.087520168
2022-08-23 05:00:00+00:00,21324.0,21679.0,20902.0,21265.0,1404.475,21393.9002417273
2022-08-24 05:00:00+00:00,21530.0,21889.0,21250.0,21349.0,1276.5953,21548.0813225617
2022-08-25 05:00:00+00:00,21536.0,21808.0,21428.0,21539.0,1223.405,21597.4887248295
2022-08-26 05:00:00+00:00,20151.0,21877.0,20117.0,21531.0,3745.6847,20986.7262497829
2022-08-27 05:00:00+00:00,19992.0,20276.0,19814.0,20149.0,1336.9996,20029.2902198325
2022-08-28 05:00:00+00:00,19804.0,20155.0,19518.0,19993.0,1313.2786,19853.1759967002
2022-08-29 05:00:00+00:00,20464.0,20544.0,19745.0,19805.0,1620.3945,20179.5401715446
2022-08-30 05:00:00+00:00,20343.0,20568.0,19550.0,20464.0,4124.5319,19967.250970395
2022-08-31 05:00:00+00:00,20048.0,20487.0,19867.0,20343.0,2139.2251,20184.32579068
2022-09-01 05:00:00+00:00,20160.0,20285.0,19555.0,20049.0,2396.3504,19920.2781352427
2022-09-02 05:00:00+00:00,19924.0,20438.0,19746.0,20159.0,1688.0641,20045.9877637348
2022-09-03 05:00:00+00:00,19802.0,19963.0,19661.0,19924.0,624.1013,19794.111056971
2022-09-04 05:00:00+00:00,19892.0,20060.0,19599.0,19801.0,1361.6668,19885.4455675206
2022-09-05 05:00:00+00:00,19762.0,20173.0,19640.0,19892.0,2105.0539,19814.8535464579
2022-09-06 05:00:00+00:00,18720.0,20025.0,18539.0,19763.0,3291.1657,19272.5056066913
2022-09-07 05:00:00+00:00,19351.0,19459.0,18678.0,18723.0,2259.2351,19123.4874997294
2022-09-08 05:00:00+00:00,20366.0,20460.0,19021.0,19352.0,3429.9664,19563.1395483058
2022-09-09 05:00:00+00:00,21449.0,21609.0,20351.0,20367.0,3856.572,21018.9538515552
2022-09-10 05:00:00+00:00,21565.0,21805.0,21117.0,21464.0,1825.9578,21467.1757252002
2022-09-11 05:00:00+00:00,21719.0,22374.0,21361.0,21563.0,3560.3343,21712.9463197318
2022-09-12 05:00:00+00:00,22287.0,22488.0,21678.0,21717.0,2657.23,22260.4453676949
2022-09-13 05:00:00+00:00,20383.0,22782.0,19871.0,22291.0,6739.2601,20892.7240894442
2022-09-14 05:00:00+00:00,20036.0,20411.0,19611.0,20386.0,4237.3454,20101.0326511735
2022-09-15 05:00:00+00:00,19825.0,20333.0,19453.0,20031.0,2125.2546,19879.7745058404
2022-09-16 05:00:00+00:00,19938.0,20066.0,19301.0,19835.0,2781.6713,19700.7033053474
2022-09-17 05:00:00+00:00,20017.0,20185.0,19766.0,19934.0,618.0905,20012.0089381733
2022-09-18 05:00:00+00:00,18817.0,20094.0,18679.0,20007.0,2292.7788,19458.5161116284
2022-09-19 05:00:00+00:00,19333.0,19680.0,18250.0,18814.0,2973.626,19109.1191051598
2022-09-20 05:00:00+00:00,18990.0,19581.0,18709.0,19336.0,3366.9222,19026.9960283609
2022-09-21 05:00:00+00:00,18704.0,19941.0,18131.0,19007.0,8714.3933,19068.5766241122
2022-09-22 05:00:00+00:00,19426.0,19518.0,18629.0,18698.0,4212.5356,19166.8578761685
2022-09-23 05:00:00+00:00,19165.0,19459.0,18536.0,19416.0,4639.9446,18916.8869378096
2022-09-24 05:00:00+00:00,19006.0,19229.0,18807.0,19167.0,1831.5855,19027.6161597698
2022-09-25 05:00:00+00:00,18811.0,19167.0,18628.0,19009.0,1570.5396,18908.5547825728
2022-09-26 05:00:00+00:00,20048.0,20290.0,18690.0,18815.0,4570.5234,19377.746362747
2022-09-27 05:00:00+00:00,18765.0,20375.0,18476.0,20052.0,7338.4476,19339.0232063523
2022-09-28 05:00:00+00:00,19602.0,19771.0,18572.0,18756.0,4718.6562,19359.761697769
2022-09-29 05:00:00+00:00,19432.0,19696.0,18846.0,19595.0,4641.111,19316.8364237356
2022-09-30 05:00:00+00:00,19410.0,20174.0,19140.0,19429.0,6665.3078,19566.3915825313
2022-10-01 05:00:00+00:00,19331.0,19415.0,19159.0,19410.0,738.1107,19291.2409324238
2022-10-02 05:00:00+00:00,19099.0,19395.0,18905.0,19331.0,1460.5875,19166.2404676885
2022-10-03 05:00:00+00:00,19603.0,19725.0,19060.0,19089.0,4119.9808,19444.9107869143
2022-10-04 05:00:00+00:00,20120.0,20463.0,19593.0,19598.0,3792.9343,20114.3220850411
2022-10-05 05:00:00+00:00,20356.0,20449.0,19742.0,20126.0,3331.8759,20137.389673517
2022-10-06 05:00:00+00:00,19950.0,20374.0,19861.0,20356.0,3296.8715,20086.252238827
2022-10-07 05:00:00+00:00,19440.0,20064.0,19315.0,19951.0,2757.6026,19630.9673307169
2022-10-08 05:00:00+00:00,19383.0,19554.0,19240.0,19441.0,892.1819,19427.7620094064
2022-10-09 05:00:00+00:00,19468.0,19558.0,19373.0,19385.0,705.7797,19472.5068401656
2022-10-10 05:00:00+00:00,19039.0,19473.0,18960.0,19473.0,2315.2821,19195.9801122723
2022-10-11 05:00:00+00:00,19078.0,19267.0,18862.0,19039.0,1088.3305,19081.196846638
